NN_bg_geo_id,NN_Score,kNN_bg_geo_id,kNN_Score,DT_bg_geo_id,DT_Score
530330215001.00,4,530330094003.00,3,530330220052.00,4
530330215002.00,4,530330094002.00,4,530330220051.00,3
530330215003.00,4,530330094001.00,4,530330282001.00,3
530330215004.00,4,530670104002.00,4,530330111014.00,3
530330216001.00,5,530330325004.00,3,530330272001.00,3
530330216002.00,4,530330009001.00,4,530330011002.00,3
530330216003.00,4,530330325002.00,3,530530720004.00,4
530330216004.00,4,530330325001.00,4,530530720003.00,4
530330217001.00,5,530330249034.00,3,530530720002.00,4
530330217002.00,4,530330249033.00,3,530530720001.00,4
530330217003.00,5,530330249032.00,4,530330292051.00,3
530330217004.00,5,530330249031.00,4,530670111002.00,2
530330217005.00,4,530530729051.00,3,530330323183.00,3
530330218021.00,5,530530725072.00,4,530330323184.00,3
530330218022.00,4,530330285003.00,4,530670125204.00,2
530330218023.00,5,530330243001.00,3,530530703113.00,1
530330218031.00,5,530530607005.00,4,530670125202.00,4
530330218032.00,4,530530607004.00,4,530670125201.00,3
530330218033.00,4,530330203002.00,4,530530718031.00,3
530330218034.00,4,530330204013.00,3,530330319035.00,1
530330218041.00,4,530330203004.00,4,530330319034.00,4
530330218042.00,4,530330203005.00,4,530330319033.00,1
530330218043.00,4,530330303141.00,3,530330080022.00,3
530330219031.00,4,530330305031.00,4,530330080021.00,3
530330219032.00,4,530330323282.00,3,530330312061.00,3
530330219033.00,4,530330323283.00,3,530330320112.00,1
530330219034.00,4,530330025002.00,3,530330320111.00,1
530330219035.00,5,530330025001.00,4,530330220063.00,3
530330219041.00,4,530330244001.00,3,530330220062.00,3
530330219042.00,5,530530731261.00,4,530330220061.00,4
530330219043.00,4,530530703151.00,4,530670127204.00,4
530330219044.00,4,530330095002.00,3,530670127205.00,4
530330219051.00,4,530330095003.00,4,530330022004.00,3
530330219052.00,4,530330067003.00,3,530330022003.00,3
530330219053.00,5,530530610012.00,3,530330022002.00,3
530330219054.00,4,530670106003.00,3,530330258042.00,4
530330219061.00,4,530330319062.00,3,530330292044.00,3
530330219062.00,4,530330319061.00,3,530330292043.00,3
530330219063.00,5,530330032006.00,3,530330292042.00,3
530330220011.00,5,530530632005.00,4,530330292041.00,3
530330220012.00,4,530670117104.00,3,530330292062.00,3
530330220013.00,3,530670117103.00,4,530330292061.00,3
530330220031.00,4,530530620004.00,3,530330323172.00,3
530330220032.00,4,530670117101.00,4,530330323173.00,3
530330220033.00,4,530670101004.00,4,530330323174.00,3
530330220034.00,5,530330078004.00,3,530330323175.00,3
530330220035.00,5,530330078003.00,4,530530721074.00,3
530330220051.00,4,530330305044.00,3,530330290034.00,3
530330220052.00,4,530330305043.00,3,530530724052.00,1
530330220053.00,4,530330303131.00,3,530330321031.00,3
530330220061.00,4,530330305041.00,4,530330323234.00,4
530330220062.00,5,530330323272.00,4,530330319043.00,1
530330220063.00,4,530339901000.00,4,530330231003.00,3
530330221011.00,4,530330245003.00,3,530330231002.00,4
530330221012.00,4,530330218021.00,4,530330220032.00,3
530330221013.00,4,530330218022.00,3,530330220031.00,4
530330221014.00,4,530670113004.00,4,530330096005.00,3
530330221021.00,4,530330287002.00,4,530330096004.00,3
530330221022.00,5,530330106006.00,4,530330096003.00,3
530330221023.00,4,530330254004.00,3,530330096002.00,3
530330221024.00,4,530330106004.00,3,530330096001.00,3
530330222011.00,4,530330106003.00,3,530530616021.00,2
530330222012.00,4,530330249014.00,4,530530731152.00,3
530330222013.00,5,530330249013.00,3,530530723111.00,3
530330222014.00,4,530330249012.00,4,530670116102.00,3
530330222021.00,4,530330249011.00,3,530530723112.00,3
530330222022.00,5,530530713041.00,3,530330202005.00,4
530330222023.00,4,530530713042.00,4,530330292053.00,3
530330222024.00,4,530330101002.00,3,530330202003.00,4
530330222025.00,4,530330101003.00,3,530330202002.00,3
530330222031.00,5,530330275001.00,4,530330202001.00,4
530330222032.00,4,530330014003.00,4,530330299023.00,3
530330222033.00,4,530330014002.00,4,530670123302.00,3
530330223001.00,4,530330245002.00,4,530330043011.00,3
530330223002.00,4,530330245001.00,3,530530611007.00,3
530330224001.00,4,530330205005.00,3,530670108001.00,3
530330224002.00,4,530330205004.00,4,530330301002.00,3
530330224003.00,4,530330205003.00,3,530330247024.00,3
530330224004.00,4,530330205002.00,3,530330247023.00,3
530330224005.00,3,530330205001.00,4,530330247022.00,3
530330224006.00,4,530530731231.00,4,530330247021.00,4
530330225001.00,5,530530731232.00,3,530330312043.00,1
530330225002.00,3,530530612003.00,3,530330312042.00,4
530330225003.00,4,530530715061.00,4,530330312041.00,3
530330225004.00,4,530330026002.00,3,530539400061.00,3
530330225005.00,4,530330251024.00,4,530330242002.00,3
530330226031.00,4,530530612005.00,3,530330027003.00,3
530330226032.00,3,530530612006.00,3,530330027002.00,3
530330226033.00,4,530330248002.00,3,530330027001.00,3
530330226034.00,5,530530723053.00,4,530530718053.00,4
530330226035.00,4,530530723054.00,4,530530718052.00,4
530330226041.00,4,530330102004.00,3,530530718051.00,4
530330226042.00,4,530330102003.00,3,530330236013.00,4
530330226043.00,4,530330102002.00,3,530330236012.00,4
530330226051.00,4,530330102001.00,4,530330236011.00,4
530330226052.00,4,530530606003.00,4,530330022001.00,3
530330226053.00,3,530330210005.00,3,530330299013.00,3
530330226061.00,4,530330210004.00,4,530330299012.00,3
530330226062.00,3,530330210003.00,3,530330299011.00,3
530330226063.00,4,530330078002.00,3,530330323191.00,1
530330226064.00,4,530330078001.00,4,530330116006.00,3
530330227011.00,4,530330322122.00,3,530330116005.00,3
530330227012.00,4,530330323281.00,3,530330116004.00,3
530330227021.00,4,530330323292.00,3,530330116003.00,3
530330227022.00,4,530330289023.00,3,530330116002.00,3
530330227023.00,4,530330247012.00,3,530330116001.00,3
530330227031.00,4,530530634006.00,4,530530704033.00,1
530330227032.00,5,530530634005.00,3,530530704032.00,4
530330228011.00,5,530530609033.00,3,530530704031.00,1
530330228012.00,3,530530634003.00,4,530330075005.00,3
530330228013.00,4,530530634002.00,4,530330075004.00,3
530330228014.00,4,530330290014.00,4,530330075003.00,3
530330228021.00,4,530330290013.00,4,530330075002.00,3
530330228022.00,3,530330290012.00,4,530330075001.00,3
530330228023.00,3,530330290011.00,3,530330220011.00,4
530330228031.00,5,530330285001.00,4,530530714062.00,3
530330228032.00,3,530330204012.00,4,530530714061.00,3
530330228033.00,4,530530729071.00,4,530670126202.00,2
530330229011.00,4,530330100011.00,3,530330322085.00,3
530330229012.00,4,530330100012.00,4,530330320056.00,1
530330229021.00,4,530330275004.00,4,530330322083.00,3
530330229022.00,4,530330275003.00,4,530330303094.00,3
530330229023.00,3,530330099001.00,4,530330322081.00,3
530330229024.00,4,530330105002.00,3,530330303101.00,3
530330229025.00,4,530330295035.00,3,530530605002.00,3
530330230001.00,3,530330295034.00,3,530530605001.00,3
530330230002.00,4,530330295033.00,4,530330292032.00,3
530330230003.00,4,530530724092.00,3,530330292031.00,3
530330230004.00,3,530330019003.00,3,530530611001.00,3
530330231001.00,4,530330019002.00,4,530530611002.00,3
530330231002.00,5,530330019001.00,3,530330016003.00,3
530330231003.00,3,530530624001.00,3,530330016002.00,3
530330232011.00,4,530530731211.00,3,530330016001.00,3
530330232012.00,3,530670116212.00,3,530530721111.00,3
530330232013.00,3,530330326012.00,4,530330312025.00,3
530330232021.00,4,530330326011.00,3,530330312024.00,1
530330232022.00,4,530330272002.00,4,530330312023.00,3
530330232023.00,4,530330058011.00,4,530330053021.00,3
530330233001.00,4,530530719024.00,4,530330312021.00,3
530330233002.00,5,530670116213.00,3,530530612004.00,3
530330233003.00,4,530530712051.00,4,530530612003.00,2
530330233004.00,4,530530713051.00,4,530530612002.00,2
530330234011.00,5,530530713052.00,3,530530612001.00,2
530330234012.00,4,530670124111.00,4,530330242001.00,3
530330234013.00,5,530530623001.00,4,530530714072.00,4
530330234031.00,3,530530630002.00,3,530330302013.00,3
530330234032.00,4,530530630001.00,4,530670105203.00,3
530330234033.00,4,530330295021.00,3,530330001004.00,3
530330234041.00,4,530330210002.00,3,530530610021.00,3
530330234042.00,4,530330210001.00,3,530530725054.00,3
530330235001.00,4,530330046003.00,4,530530725053.00,3
530330235002.00,3,530330046002.00,3,530530725052.00,3
530330235003.00,4,530330046001.00,4,530530725051.00,3
530330236011.00,4,530330002004.00,4,530530721123.00,2
530330236012.00,4,530330275002.00,4,530530611006.00,3
530330236013.00,4,530330035003.00,3,530530721121.00,2
530330236031.00,4,530330035002.00,3,530530704012.00,1
530330236032.00,4,530330035001.00,4,530330053014.00,3
530330236033.00,4,530530712073.00,4,530330053013.00,3
530330236034.00,5,530330327041.00,3,530330247012.00,3
530330236041.00,3,530330099004.00,3,530330247011.00,3
530330236042.00,3,530330099003.00,3,530330077002.00,3
530330236043.00,4,530330099002.00,4,530330305011.00,3
530330236044.00,5,530330327043.00,4,530330320073.00,1
530330237001.00,4,530330295032.00,3,530330324022.00,1
530330237002.00,3,530330295031.00,3,530330229025.00,4
530330237003.00,4,530670119001.00,3,530330229024.00,3
530330238011.00,4,530330323291.00,3,530330229023.00,4
530330238012.00,5,530530713102.00,3,530330229022.00,3
530330238031.00,4,530530713101.00,4,530330229021.00,4
530330238032.00,4,530330220012.00,3,530530703092.00,1
530330238041.00,4,530530610011.00,3,530530703091.00,1
530330238042.00,4,530670109201.00,3,530330288013.00,3
530330238043.00,4,530530625001.00,3,530330032007.00,3
530330239001.00,4,530530615004.00,4,530330288011.00,3
530330239002.00,4,530530632002.00,3,530330032005.00,3
530330239003.00,3,530330312051.00,3,530330032004.00,3
530330239004.00,3,530330312052.00,3,530330032003.00,3
530330240001.00,4,530330312053.00,3,530330032002.00,3
530330240002.00,3,530330063004.00,3,530330032001.00,3
530330240003.00,4,530330063003.00,4,530330048003.00,3
530330240004.00,3,530330063002.00,3,530330304013.00,3
530330241001.00,4,530330063001.00,3,530530628011.00,2
530330241002.00,4,530330322152.00,4,530530731181.00,3
530330241003.00,3,530670112003.00,3,530670124112.00,4
530330241004.00,4,530670119004.00,4,530330053023.00,3
530330242001.00,4,530330295024.00,3,530330053022.00,3
530330242002.00,4,530330295023.00,4,530670126205.00,3
530330243001.00,4,530330295022.00,3,530670126204.00,1
530330243002.00,3,530670125301.00,4,530330308011.00,3
530330243003.00,3,530670119005.00,4,530670110003.00,3
530330243004.00,4,530330325003.00,3,530330320061.00,1
530330243005.00,4,530330119005.00,4,530530723072.00,3
530330244001.00,3,530330119004.00,4,530530721071.00,3
530330244002.00,5,530330215004.00,4,530330322073.00,3
530330245001.00,3,530330119002.00,4,530330322072.00,3
530330245002.00,4,530330119001.00,4,530330293073.00,4
530330245003.00,3,530330255001.00,4,530670118102.00,3
530330246011.00,4,530530730013.00,4,530330288024.00,3
530330246012.00,4,530330315013.00,4,530330288023.00,3
530330246013.00,4,530330315012.00,4,530330288022.00,3
530330246021.00,4,530330315011.00,4,530330288021.00,3
530330246022.00,3,530530628014.00,4,530530725032.00,4
530330246023.00,4,530539400023.00,3,530530725031.00,1
530330247011.00,4,530530712092.00,4,530530729072.00,4
530330247012.00,4,530530608007.00,3,530330307002.00,3
530330247013.00,4,530330312044.00,4,530670124203.00,4
530330247021.00,4,530330312045.00,3,530330112003.00,3
530330247022.00,4,530530608004.00,3,530330076003.00,3
530330247023.00,3,530530608003.00,3,530330076002.00,3
530330247024.00,4,530330323172.00,4,530330076001.00,3
530330247025.00,4,530330066001.00,4,530330302012.00,3
530330248001.00,4,530330327032.00,4,530530713102.00,1
530330248002.00,3,530330323173.00,4,530330302014.00,3
530330248003.00,5,530679901000.00,4,530330010001.00,3
530330249011.00,4,530330077003.00,3,530330071002.00,3
530330249012.00,4,530530612002.00,4,530330071001.00,3
530330249013.00,4,530530721073.00,4,530330257014.00,4
530330249014.00,4,530530618001.00,3,530330257015.00,3
530330249021.00,4,530530721071.00,3,530539400053.00,4
530330249022.00,4,530530631004.00,4,530330252005.00,3
530330249023.00,5,530530635012.00,4,530330252004.00,4
530330249031.00,3,530330220033.00,3,530330257022.00,4
530330249032.00,4,530330056005.00,3,530330257021.00,4
530330249033.00,4,530330056004.00,4,530330252001.00,4
530330249034.00,4,530330056003.00,3,530330306001.00,3
530330250011.00,4,530670119003.00,3,530530734071.00,4
530330250012.00,4,530670114201.00,3,530530704041.00,1
530330250013.00,3,530330315023.00,4,530530704042.00,4
530330250014.00,4,530330315022.00,4,530530725041.00,4
530330250031.00,4,530330315021.00,4,530330012002.00,3
530330250032.00,4,530530717032.00,3,530330012001.00,3
530330250033.00,5,530530713091.00,4,530330221024.00,4
530330250034.00,4,530530713092.00,4,530330221023.00,3
530330250035.00,4,530670101002.00,4,530330221022.00,3
530330250051.00,3,530530611001.00,4,530330221021.00,3
530330250052.00,4,530330306004.00,3,530530716012.00,3
530330250061.00,5,530330211003.00,3,530539400092.00,4
530330250062.00,4,530330211002.00,4,530330320081.00,1
530330250063.00,4,530330211001.00,4,530330312022.00,3
530330251011.00,4,530330320032.00,4,530330001002.00,3
530330251012.00,5,530530721085.00,4,530330001001.00,3
530330251013.00,5,530530721084.00,3,530530732004.00,2
530330251014.00,4,530530721083.00,4,530330229012.00,4
530330251021.00,4,530530721082.00,4,530330229011.00,4
530330251022.00,4,530530721081.00,3,530530703082.00,1
530330251023.00,5,530330079003.00,3,530530703081.00,1
530330251024.00,4,530330079002.00,3,530330309022.00,3
530330252001.00,4,530330079001.00,3,530530730012.00,2
530330252002.00,3,530670127201.00,4,530530707031.00,4
530330252003.00,4,530530703113.00,4,530530702061.00,4
530330252004.00,5,530670127203.00,3,530330017013.00,3
530330252005.00,4,530670127204.00,4,530330017012.00,3
530330253011.00,4,530670127205.00,3,530330012005.00,3
530330253012.00,4,530330312062.00,4,530330250033.00,3
530330253013.00,4,530330312063.00,4,530330221014.00,3
530330253021.00,4,530530703102.00,4,530530702041.00,1
530330253022.00,4,530530703103.00,3,530530702042.00,4
530330253023.00,5,530530703104.00,4,530530714083.00,2
530330254001.00,5,530530629001.00,4,530330301006.00,3
530330254002.00,5,530530731241.00,4,530330301007.00,3
530330254003.00,4,530330243003.00,3,530539400101.00,3
530330254004.00,4,530330320021.00,3,530670114101.00,2
530330255001.00,4,530330320022.00,3,530530723056.00,3
530330255002.00,4,530670107003.00,4,530670114201.00,2
530330255003.00,4,530530721054.00,3,530670122211.00,1
530330256011.00,4,530330276003.00,4,530670116212.00,2
530330256012.00,4,530530721052.00,3,530330302011.00,3
530330256013.00,4,530530631001.00,4,530330322151.00,3
530330256021.00,5,530670109202.00,4,530330273004.00,3
530330256022.00,4,530330316043.00,3,530330273003.00,3
530330256023.00,4,530330316042.00,4,530330273002.00,3
530330257011.00,4,530330316041.00,4,530330273001.00,3
530330257012.00,4,530670109203.00,3,530330323161.00,3
530330257013.00,5,530670116103.00,3,530530721122.00,3
530330257014.00,5,530330056002.00,4,530330312051.00,3
530330257015.00,4,530330056001.00,4,530670118101.00,2
530330257021.00,4,530530624004.00,4,530530715041.00,3
530330257022.00,4,530530714033.00,4,530330323163.00,3
530330257023.00,4,530330026004.00,4,530530715042.00,3
530330258031.00,4,530330026003.00,3,530530723091.00,3
530330258032.00,4,530330103005.00,4,530330001005.00,3
530330258033.00,4,530330103004.00,4,530330257023.00,4
530330258041.00,4,530330103003.00,4,530330001003.00,3
530330258042.00,4,530330103002.00,3,530530723093.00,3
530330258043.00,4,530330103001.00,4,530330289025.00,3
530330258051.00,4,530330262002.00,3,530330289024.00,3
530330258052.00,5,530330322141.00,3,530330014004.00,3
530330258053.00,4,530670114204.00,4,530330257013.00,4
530330258061.00,4,530670108001.00,3,530330257012.00,3
530330258062.00,4,530670108002.00,3,530330257011.00,3
530330258063.00,5,530670108003.00,4,530530734051.00,3
530330260011.00,4,530530721064.00,3,530330069004.00,3
530330260012.00,4,530530721063.00,3,530330069003.00,3
530330260013.00,4,530530721062.00,4,530330069002.00,3
530330260014.00,4,530530721061.00,4,530330069001.00,3
530330260015.00,4,530330079005.00,3,530530714091.00,2
530330260021.00,4,530330079004.00,4,530530714092.00,2
530330260022.00,5,530330316053.00,3,530530714093.00,2
530330260023.00,4,530330316052.00,3,530530714094.00,2
530330260024.00,4,530330316051.00,3,530330323093.00,4
530330261001.00,4,530670105204.00,3,530330323092.00,4
530330261002.00,5,530330323211.00,4,530330221013.00,3
530330261003.00,4,530330323212.00,4,530330221012.00,3
530330261004.00,4,530330323213.00,3,530330221011.00,3
530330261005.00,5,530330323214.00,4,530670122122.00,2
530330262001.00,5,530539400111.00,3,530330253023.00,3
530330262002.00,5,530539400112.00,3,530330253022.00,4
530330262003.00,4,530539400113.00,3,530330253021.00,4
530330262004.00,4,530330296011.00,4,530530726032.00,4
530330263001.00,4,530670120001.00,3,530670123101.00,2
530330263002.00,4,530330301002.00,4,530670117102.00,3
530330264001.00,3,530330040002.00,3,530330033001.00,3
530330264002.00,5,530330040001.00,4,530330109002.00,3
530330264003.00,4,530530704042.00,3,530670117103.00,4
530330264004.00,4,530670104003.00,3,530330327022.00,1
530330264005.00,5,530530728002.00,3,530330327023.00,1
530330265001.00,5,530530615001.00,3,530330327024.00,1
530330265002.00,5,530330276002.00,4,530330327025.00,3
530330265003.00,4,530330276001.00,3,530330054004.00,3
530330266001.00,4,530330072003.00,4,530330054003.00,3
530330266002.00,4,530330072002.00,4,530330054002.00,3
530330267001.00,5,530330072001.00,3,530330054001.00,3
530330267002.00,4,530330323241.00,3,530530734082.00,3
530330267003.00,4,530330323242.00,3,530530734083.00,3
530330267004.00,4,530330323243.00,4,530530712102.00,3
530330268011.00,5,530330323244.00,3,530530715031.00,3
530330268012.00,5,530670126202.00,4,530670108002.00,3
530330268013.00,4,530530714104.00,3,530330253013.00,4
530330268014.00,5,530530714103.00,3,530330219062.00,4
530330268021.00,5,530530714102.00,4,530330219061.00,4
530330268022.00,4,530530703154.00,3,530330086002.00,3
530330268023.00,4,530530703153.00,4,530330086001.00,3
530330268024.00,4,530530703152.00,3,530330053012.00,3
530330270001.00,4,530330322124.00,4,530330081002.00,3
530330270002.00,4,530330296022.00,3,530330081001.00,3
530330270003.00,4,530330296021.00,4,530330285003.00,3
530330271001.00,4,530330322121.00,4,530330028004.00,3
530330271002.00,5,530670114202.00,4,530330028003.00,3
530330272001.00,4,530530703142.00,4,530330028002.00,3
530330272002.00,5,530330313012.00,3,530330028001.00,3
530330273001.00,4,530330316034.00,4,530530629005.00,3
530330273002.00,5,530330316033.00,4,530530629004.00,3
530330273003.00,5,530330316032.00,4,530530629003.00,3
530330273004.00,4,530330316031.00,4,530530629002.00,3
530330274001.00,4,530670122222.00,4,530330320102.00,1
530330274002.00,4,530670122221.00,3,530330323074.00,4
530330274003.00,4,530330303081.00,4,530330209003.00,3
530330274004.00,4,530330323232.00,3,530330209002.00,3
530330275001.00,4,530330323233.00,4,530330209001.00,3
530330275002.00,4,530330323234.00,4,530530712051.00,3
530330275003.00,4,530530723055.00,4,530530605003.00,3
530330275004.00,4,530330226053.00,3,530530715032.00,3
530330276001.00,5,530330226052.00,4,530530715033.00,3
530330276002.00,5,530330226051.00,3,530530703112.00,1
530330276003.00,4,530330296015.00,3,530330117004.00,3
530330277011.00,5,530330296014.00,3,530330050003.00,3
530330277012.00,5,530330296013.00,4,530330050002.00,3
530330277013.00,4,530330296012.00,4,530330050001.00,3
530330277014.00,4,530530703161.00,4,530530733011.00,4
530330277015.00,5,530330322133.00,4,530330319082.00,1
530330277021.00,5,530330322132.00,4,530330289014.00,3
530330277022.00,4,530330322131.00,4,530330289013.00,3
530330277023.00,4,530330113005.00,3,530330289012.00,3
530330277024.00,4,530670116231.00,3,530330289011.00,3
530330278001.00,4,530330057003.00,4,530330033005.00,3
530330278002.00,4,530330057002.00,3,530330033004.00,3
530330278003.00,4,530330057001.00,3,530330033003.00,3
530330279001.00,5,530330302013.00,3,530330033002.00,3
530330279002.00,4,530530721074.00,3,530330220033.00,4
530330279003.00,4,530670122213.00,3,530530719023.00,4
530330279004.00,5,530330323261.00,3,530330220034.00,4
530330279005.00,5,530330323262.00,3,530330327041.00,1
530330279006.00,4,530330323263.00,4,530330091001.00,3
530330280001.00,5,530670115005.00,3,530330322084.00,3
530330280002.00,5,530670115004.00,4,530330327044.00,1
530330280003.00,5,530530605004.00,3,530530606004.00,3
530330281001.00,4,530330089002.00,3,530530606003.00,3
530330281002.00,5,530330226064.00,3,530530606002.00,3
530330282001.00,4,530330226063.00,4,530530606001.00,3
530330282002.00,4,530330226062.00,4,530530734044.00,3
530330282003.00,5,530330226061.00,3,530670127203.00,3
530330283001.00,4,530530703131.00,4,530670127202.00,3
530330283002.00,4,530330322103.00,3,530330095003.00,3
530330283003.00,4,530330322102.00,3,530539400022.00,3
530330284021.00,5,530330322101.00,4,530539400021.00,3
530330284022.00,4,530530731242.00,3,530330219044.00,4
530330284023.00,5,530530716022.00,3,530330219043.00,4
530330284024.00,5,530539400045.00,4,530330219042.00,4
530330284031.00,4,530530608005.00,4,530330219041.00,4
530330284032.00,4,530330215001.00,4,530330253012.00,4
530330284033.00,4,530330215003.00,3,530330248002.00,3
530330285001.00,5,530330216004.00,3,530330017022.00,3
530330285002.00,4,530330216003.00,4,530330313023.00,2
530330285003.00,4,530330216002.00,3,530330017011.00,3
530330286001.00,4,530330216001.00,3,530330313021.00,2
530330286002.00,4,530330305011.00,4,530530714101.00,2
530330286003.00,4,530330316013.00,4,530530715034.00,3
530330286004.00,4,530330316012.00,3,530330113004.00,3
530330286005.00,4,530330316011.00,4,530330113003.00,3
530330286006.00,5,530330294061.00,4,530330113002.00,3
530330287001.00,4,530330323251.00,3,530330258033.00,4
530330287002.00,4,530330323252.00,4,530330258032.00,4
530330287003.00,4,530330323253.00,3,530330258031.00,4
530330287004.00,5,530330226035.00,4,530330292063.00,3
530330288011.00,4,530330226034.00,4,530670122124.00,2
530330288012.00,5,530330226033.00,4,530530703142.00,4
530330288013.00,4,530330226032.00,3,530330286006.00,3
530330288021.00,5,530330226031.00,3,530330043022.00,3
530330288022.00,5,530330017023.00,3,530330043021.00,3
530330288023.00,5,530330256023.00,3,530530610013.00,3
530330288024.00,5,530330256022.00,3,530539400033.00,4
530330289011.00,4,530330256021.00,4,530539400032.00,4
530330289012.00,4,530530703141.00,3,530539400031.00,3
530330289013.00,4,530330322113.00,4,530530602001.00,3
530330289014.00,4,530330304013.00,3,530330219054.00,4
530330289021.00,5,530330322111.00,3,530330219053.00,4
530330289022.00,4,530330036004.00,3,530330219052.00,4
530330289023.00,4,530330036003.00,4,530330219051.00,4
530330289024.00,5,530330036002.00,4,530530713041.00,4
530330289025.00,5,530330036001.00,4,530530620004.00,2
530330290011.00,4,530330057006.00,4,530530724051.00,1
530330290012.00,4,530330057005.00,4,530530633003.00,3
530330290013.00,4,530330057004.00,3,530530715044.00,3
530330290014.00,4,530670110001.00,4,530530715043.00,3
530330290031.00,4,530530718033.00,3,530330315021.00,1
530330290032.00,4,530530718032.00,3,530330097025.00,3
530330290033.00,4,530330089004.00,4,530330258043.00,4
530330290034.00,5,530330089003.00,3,530330299022.00,3
530330290035.00,4,530330226043.00,4,530330258041.00,4
530330290041.00,4,530330226042.00,3,530330048002.00,3
530330290042.00,5,530330226041.00,4,530330043013.00,3
530330291011.00,4,530530703111.00,3,530330043012.00,3
530330291012.00,4,530330307002.00,4,530530726022.00,4
530330291021.00,4,530330293042.00,4,530530726021.00,3
530330291022.00,4,530330293043.00,3,530530735001.00,3
530330291023.00,4,530330222032.00,3,530330223002.00,3
530330292031.00,4,530330222031.00,4,530330223001.00,3
530330292032.00,5,530670124122.00,3,530330082002.00,3
530330292041.00,4,530330010001.00,4,530330082001.00,3
530330292042.00,4,530330319042.00,3,530530716011.00,3
530330292043.00,4,530330319043.00,3,530330319092.00,1
530330292044.00,5,530530701001.00,3,530670121002.00,4
530330292051.00,4,530530732001.00,3,530330117002.00,3
530330292052.00,4,530530732002.00,3,530330303093.00,3
530330292053.00,4,530530732003.00,4,530330303092.00,3
530330292061.00,5,530530731133.00,3,530330303091.00,3
530330292062.00,5,530530731253.00,4,530530717061.00,3
530330292063.00,5,530330326024.00,3,530330002006.00,3
530330293031.00,4,530330326023.00,3,530330002005.00,3
530330293032.00,4,530330326022.00,3,530330002004.00,3
530330293033.00,3,530330326021.00,4,530330236033.00,4
530330293034.00,4,530530729062.00,3,530330236032.00,4
530330293035.00,4,530330306001.00,4,530330236031.00,4
530330293041.00,4,530530719021.00,3,530330320101.00,1
530330293042.00,4,530530703123.00,3,530670113003.00,2
530330293043.00,4,530530703122.00,3,530330118006.00,3
530330293044.00,4,530530703121.00,3,530330118005.00,3
530330293051.00,4,530330324014.00,4,530330118004.00,3
530330293052.00,4,530530731141.00,4,530330118003.00,3
530330293053.00,4,530530719023.00,4,530330118002.00,3
530330293054.00,4,530530625007.00,4,530330118001.00,3
530330293061.00,4,530530625006.00,4,530530716022.00,3
530330293062.00,4,530530609051.00,3,530530703133.00,1
530330293071.00,4,530330319032.00,4,530539400011.00,1
530330293072.00,4,530330104013.00,3,530330219035.00,4
530330293073.00,4,530330104012.00,3,530330219034.00,4
530330294031.00,4,530330104011.00,4,530330077004.00,3
530330294032.00,4,530530620003.00,4,530330077003.00,3
530330294033.00,3,530530620002.00,3,530330219031.00,4
530330294051.00,4,530530620001.00,3,530530731113.00,4
530330294052.00,4,530330256011.00,4,530530731112.00,4
530330294053.00,4,530330256013.00,4,530330316053.00,1
530330294054.00,5,530539400081.00,4,530330222014.00,3
530330294055.00,4,530530629006.00,3,530330222013.00,3
530330294061.00,4,530539400082.00,4,530330222012.00,3
530330294062.00,4,530539400061.00,3,530330222011.00,3
530330294071.00,5,530539400062.00,3,530530714081.00,2
530330294072.00,5,530330293031.00,4,530530724071.00,1
530330294073.00,4,530330311003.00,3,530530712071.00,3
530330294081.00,4,530330261001.00,3,530330236044.00,3
530330294082.00,4,530330261002.00,4,530330236043.00,4
530330294083.00,5,530330270003.00,3,530330236042.00,4
530330295021.00,5,530330270002.00,4,530330236041.00,4
530330295022.00,5,530330270001.00,4,530530718061.00,4
530330295023.00,4,530670125101.00,3,530530703071.00,4
530330295024.00,4,530330300035.00,3,530530703072.00,1
530330295031.00,4,530330300034.00,4,530330038002.00,3
530330295032.00,5,530330300033.00,3,530330038001.00,3
530330295033.00,5,530330300032.00,3,530530702052.00,1
530330295034.00,4,530330300031.00,4,530670125301.00,4
530330295035.00,5,530530729011.00,4,530330032006.00,3
530330295041.00,4,530330317042.00,3,530670116213.00,2
530330295042.00,4,530530609052.00,4,530539400042.00,3
530330295043.00,4,530530609053.00,4,530539400012.00,3
530330296011.00,4,530530609054.00,3,530330222025.00,3
530330296012.00,4,530530714071.00,3,530330222024.00,4
530330296013.00,5,530330320082.00,4,530330222023.00,3
530330296014.00,4,530330112001.00,4,530330222022.00,3
530330296015.00,5,530330320083.00,3,530330222021.00,4
530330296021.00,4,530670101003.00,3,530330218041.00,3
530330296022.00,4,530330020003.00,4,530530725071.00,4
530330296023.00,4,530330020002.00,3,530530725072.00,1
530330297001.00,4,530330020001.00,3,530530724063.00,1
530330297002.00,4,530330323134.00,4,530670126105.00,4
530330297003.00,4,530330323133.00,3,530330002003.00,3
530330297004.00,4,530330323132.00,4,530330002002.00,3
530330297005.00,4,530330323131.00,4,530330002001.00,3
530330298011.00,5,530330232022.00,4,530330262002.00,3
530330298012.00,4,530330014004.00,3,530330306003.00,3
530330298013.00,4,530330114022.00,3,530530733023.00,3
530330298014.00,4,530330114021.00,4,530330323171.00,3
530330298015.00,4,530530609041.00,4,530330205006.00,3
530330298021.00,4,530530609042.00,4,530530726013.00,4
530330298022.00,4,530530609043.00,3,530530726012.00,3
530330298023.00,3,530330026001.00,4,530330298026.00,3
